E-Company,No,Product_Name,Product_Rating,Product_Price
Amazon,908,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"6,599"
Amazon,909,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4,"13,999"
Amazon,910,Nokia 150 (2020) (Black),4,"2,532"
Amazon,911,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,"7,999"
Amazon,912,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,"12,990"
Amazon,913,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,"9,999"
Amazon,914,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,915,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,916,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"15,999"
Amazon,917,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4,"18,999"
Amazon,918,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"9,999"
Amazon,919,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,920,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,921,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4,"16,999"
Amazon,922,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"14,999"
Amazon,923,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2,"5,689"
Amazon,924,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"6,599"
Amazon,925,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"12,499"
Amazon,926,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,927,Nokia 105 Single SIM (Black),4.1,"1,318"
Amazon,928,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,929,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,"13,990"
Amazon,930,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2,"9,299"
Amazon,931,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4,"6,599"
Amazon,932,Nokia 150 (2020) (Black),4,"2,532"
Amazon,933,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,"7,999"
Amazon,934,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,"12,990"
Amazon,935,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,"9,999"
Amazon,936,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,937,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,938,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"15,999"
Amazon,939,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"9,999"
Amazon,940,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,941,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,942,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"14,999"
Amazon,943,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2,"5,689"
Amazon,944,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"6,599"
Amazon,945,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"12,499"
Amazon,946,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,947,Nokia 105 Single SIM (Black),4.1,"1,318"
Amazon,948,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,949,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,"13,990"
Amazon,950,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2,"9,299"
Amazon,951,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"6,599"
Amazon,952,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4,"13,999"
Amazon,953,Nokia 150 (2020) (Black),4,"2,532"
Amazon,954,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,669
Amazon,955,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,759
Amazon,956,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,849
Amazon,957,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,958,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"12,990"
Amazon,959,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"9,999"
Amazon,960,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"7,999"
Amazon,961,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,962,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"15,999"
Amazon,963,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"9,999"
Amazon,964,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4,"9,999"
Amazon,965,"Redmi Note 11 (Horizon Blue, 4GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.2,"7,999"
Amazon,966,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"14,999"
Amazon,967,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"5,689"
Amazon,968,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"13,499"
Amazon,969,Nokia 105 Single SIM (Black),4.1,"6,599"
Amazon,970,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"12,499"
Amazon,971,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,"11,999"
Amazon,972,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2,"1,318"
Amazon,973,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"11,999"
Amazon,974,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4,"13,990"
Amazon,975,Nokia 150 (2020) (Black),4,"9,299"
Amazon,976,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,669
Amazon,977,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,759
Amazon,978,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,849
Amazon,979,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,980,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1,"12,990"
Amazon,981,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,982,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"7,999"
Amazon,983,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4,"9,299"
Amazon,984,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"9,999"
Amazon,985,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"15,999"
Amazon,986,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"18,999"
Amazon,987,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4,"9,999"
Amazon,988,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"9,999"
Amazon,989,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2,"7,999"
Amazon,990,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"16,999"
Amazon,991,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"14,999"
Amazon,992,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"5,689"
Amazon,993,Nokia 105 Single SIM (Black),4.1,"6,599"
Amazon,994,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"12,499"
Amazon,995,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,"11,999"
Amazon,996,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"1,318"
Amazon,997,"Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4,"11,999"
Amazon,998,Nokia 150 (2020) (Black),4,"13,990"
Amazon,999,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,669
Amazon,1000,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,759
Amazon,1001,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,849
Amazon,1002,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,1003,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"12,990"
Amazon,1004,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"9,999"
Amazon,1005,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"7,999"
Amazon,1006,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,1007,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"15,999"
Amazon,1008,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"9,999"
Amazon,1009,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4,"9,999"
Amazon,1010,"Redmi Note 11 (Horizon Blue, 4GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.2,"7,999"
Amazon,1011,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"14,999"
Amazon,1012,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"5,689"
Amazon,1013,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"13,499"
Amazon,1014,Nokia 105 Single SIM (Black),4.1,"6,599"
Amazon,1015,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"12,499"
Amazon,1016,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,"11,999"
Amazon,1017,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2,"1,318"
Amazon,1018,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"11,999"
Amazon,1019,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4,"13,990"
Amazon,1020,Nokia 150 (2020) (Black),4,"9,299"
Amazon,1021,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2,"7,999"
Amazon,1022,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,"12,990"
Amazon,1023,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2,"9,999"
Amazon,1024,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,1025,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,1026,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4,"15,999"
Amazon,1027,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2,"9,999"
Amazon,1028,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1,"9,999"
Amazon,1029,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2,"7,999"
Amazon,1030,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1,"14,999"
Amazon,1031,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4,"5,689"
Amazon,1032,"Redmi Note 11 (Horizon Blue, 4GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.2,"13,499"
Amazon,1033,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2,"6,599"
Amazon,1034,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1,"12,499"
Amazon,1035,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,1036,Nokia 105 Single SIM (Black),4.1,"1,318"
Amazon,1037,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1,"11,999"
Amazon,1038,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,"13,990"
Amazon,1039,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2,"9,299"
Amazon,1040,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1,"6,599"
Amazon,1041,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4,"13,999"
Amazon,1042,Nokia 150 (2020) (Black),4,"2,532"
Flipkart,1043,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1044,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1045,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1046,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1047,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1048,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1049,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1050,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1051,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1052,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1053,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1054,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1055,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1056,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1057,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1058,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1059,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1060,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1061,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1062,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1063,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1064,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1065,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1066,IAIR S19,3.9,"₹1,299"
Flipkart,1067,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1068,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1069,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1070,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1071,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1072,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1073,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1074,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1075,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1076,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1077,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1078,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1079,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1080,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1081,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1082,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1083,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1084,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1085,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1086,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1087,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1088,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1089,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1090,IAIR S19,3.9,"₹1,299"
Flipkart,1091,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1092,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1093,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1094,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1095,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1096,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1097,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1098,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1099,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1100,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1101,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1102,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1103,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1104,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1105,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1106,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1107,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1108,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1109,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
